City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
309,pindwara,24.8,73.0667,291.86,84,{'all': 20},"{'speed': 1.71, 'deg': 51, 'gust': 1.83}",IN,2023-12-03 17:38:03 UTC
310,inarajan village,13.2736,144.7484,300.69,87,{'all': 82},"{'speed': 7.79, 'deg': 68, 'gust': 9.75}",GU,2023-12-03 17:38:03 UTC
311,talcahuano,-36.7167,-73.1167,291.97,42,{'all': 0},"{'speed': 8.23, 'deg': 230}",CL,2023-12-03 17:38:04 UTC
312,sinan,34.8262,126.1086,272.21,62,{'all': 6},"{'speed': 2.93, 'deg': 355, 'gust': 3.01}",KR,2023-12-03 17:38:04 UTC
313,miri,4.4148,114.0089,298.23,100,{'all': 20},"{'speed': 0.51, 'deg': 60}",MY,2023-12-03 17:38:04 UTC
314,nova sintra,14.8667,-24.7167,295.98,78,{'all': 82},"{'speed': 8.53, 'deg': 37, 'gust': 8.89}",CV,2023-12-03 17:38:04 UTC
315,gumdag,39.2061,54.5906,287.48,45,{'all': 0},"{'speed': 5.8, 'deg': 59, 'gust': 8.81}",TM,2023-12-03 17:38:04 UTC
316,portland,45.5234,-122.6762,287.93,97,{'all': 100},"{'speed': 4.47, 'deg': 220, 'gust': 9.83}",US,2023-12-03 17:33:40 UTC
317,ulladulla,-35.35,150.4667,290.24,84,{'all': 95},"{'speed': 0.62, 'deg': 196, 'gust': 1.12}",AU,2023-12-03 17:38:05 UTC
318,sola,-13.8833,167.55,299.81,84,{'all': 100},"{'speed': 8.59, 'deg': 106, 'gust': 10.06}",VU,2023-12-03 17:38:05 UTC
319,kutum,14.2,24.6667,294.66,16,{'all': 15},"{'speed': 3.84, 'deg': 47, 'gust': 4.73}",SD,2023-12-03 17:38:06 UTC
320,kirklareli,41.7351,27.2252,287.34,94,{'all': 96},"{'speed': 1.04, 'deg': 225, 'gust': 1.73}",TR,2023-12-03 17:38:06 UTC
321,enewetak,11.3474,162.3373,300.71,77,{'all': 100},"{'speed': 8.96, 'deg': 72, 'gust': 9.82}",MH,2023-12-03 17:38:06 UTC
322,pukekohe east,-37.2,174.95,291.06,97,{'all': 99},"{'speed': 0.53, 'deg': 4, 'gust': 1.48}",NZ,2023-12-03 17:38:06 UTC
323,uturoa,-16.7333,-151.4333,300.41,78,{'all': 92},"{'speed': 10.24, 'deg': 93, 'gust': 11.4}",PF,2023-12-03 17:38:06 UTC
324,felnac,46.1167,21.15,274.72,78,{'all': 75},"{'speed': 2.06, 'deg': 280}",RO,2023-12-03 17:38:07 UTC
325,ghadamis,30.1337,9.5007,288.89,38,{'all': 3},"{'speed': 4.18, 'deg': 334, 'gust': 4.83}",LY,2023-12-03 17:38:07 UTC
326,kijang,35.2442,129.2139,273.0,43,{'all': 0},"{'speed': 2.31, 'deg': 283, 'gust': 2.46}",KR,2023-12-03 17:38:07 UTC
327,babu,24.4167,111.5167,284.46,93,{'all': 100},"{'speed': 2.01, 'deg': 324, 'gust': 3.11}",CN,2023-12-03 17:38:07 UTC
328,listowel,52.4464,-9.485,277.18,92,{'all': 93},"{'speed': 5.2, 'deg': 62, 'gust': 9.24}",IE,2023-12-03 17:38:07 UTC
329,polyarnyy,69.1989,33.4478,267.89,97,{'all': 99},"{'speed': 1.94, 'deg': 223, 'gust': 1.75}",RU,2023-12-03 17:38:08 UTC
330,khanty-mansiysk,61.0042,69.0019,249.32,64,{'all': 0},"{'speed': 3.13, 'deg': 360, 'gust': 0}",RU,2023-12-03 17:38:08 UTC
331,yeniseysk,58.4497,92.1703,270.9,98,{'all': 100},"{'speed': 2.68, 'deg': 125, 'gust': 8.05}",RU,2023-12-03 17:38:08 UTC
332,turbat,26.0023,63.044,296.43,23,{'all': 0},"{'speed': 0.61, 'deg': 3, 'gust': 1.94}",PK,2023-12-03 17:38:08 UTC
333,manggar,-2.8833,108.2667,299.99,80,{'all': 97},"{'speed': 1.27, 'deg': 306, 'gust': 1.38}",ID,2023-12-03 17:38:08 UTC
334,talnakh,69.4865,88.3972,238.9,88,{'all': 24},"{'speed': 0.84, 'deg': 83, 'gust': 0.79}",RU,2023-12-03 17:38:08 UTC
335,abepura,-2.6333,140.5833,298.6,94,{'all': 20},"{'speed': 1.03, 'deg': 0}",ID,2023-12-03 17:38:09 UTC
336,hami,42.8,93.45,271.26,43,{'all': 12},"{'speed': 0.57, 'deg': 293, 'gust': 0.67}",CN,2023-12-03 17:38:09 UTC
337,marovoay,-16.1,46.6333,300.59,74,{'all': 91},"{'speed': 2.09, 'deg': 326, 'gust': 4.59}",MG,2023-12-03 17:38:09 UTC
338,camana,-16.6228,-72.7111,295.23,69,{'all': 88},"{'speed': 4.15, 'deg': 163, 'gust': 3.9}",PE,2023-12-03 17:38:10 UTC
339,maisi,43.0395,41.2621,285.59,57,{'all': 97},"{'speed': 2.77, 'deg': 33, 'gust': 2.08}",GE,2023-12-03 17:38:10 UTC
340,saint-joseph,-21.3667,55.6167,294.52,73,{'all': 63},"{'speed': 2.85, 'deg': 236, 'gust': 3}",RE,2023-12-03 17:38:10 UTC
341,cradock,-32.1642,25.6192,290.47,77,{'all': 27},"{'speed': 5.67, 'deg': 165, 'gust': 8.22}",ZA,2023-12-03 17:38:10 UTC
342,nuku'alofa,-21.1333,-175.2,298.34,94,{'all': 20},"{'speed': 2.57, 'deg': 90}",TO,2023-12-03 17:36:36 UTC
343,diego de almagro,-26.3667,-70.05,303.19,13,{'all': 0},"{'speed': 6.22, 'deg': 276, 'gust': 4.47}",CL,2023-12-03 17:38:10 UTC
344,seminole,28.7086,-81.2081,302.79,76,{'all': 75},"{'speed': 1.34, 'deg': 216, 'gust': 2.24}",US,2023-12-03 17:38:11 UTC
345,castillos,-34.1667,-53.8333,290.95,59,{'all': 100},"{'speed': 6.04, 'deg': 163, 'gust': 8.29}",UY,2023-12-03 17:38:11 UTC
346,mata-utu,-13.2816,-176.1745,301.56,76,{'all': 48},"{'speed': 6.58, 'deg': 104, 'gust': 7.05}",WF,2023-12-03 17:38:11 UTC
347,santa terezinha,-29.9002,-50.0904,296.83,85,{'all': 43},"{'speed': 3.87, 'deg': 162, 'gust': 5.46}",BR,2023-12-03 17:38:11 UTC
348,bodo,67.28,14.405,267.17,68,{'all': 0},"{'speed': 7.72, 'deg': 90}",NO,2023-12-03 17:38:12 UTC
349,yasuj,30.6682,51.588,280.9,31,{'all': 0},"{'speed': 0, 'deg': 0}",IR,2023-12-03 17:38:12 UTC
350,hudiksvall,61.729,17.1036,264.58,91,{'all': 99},"{'speed': 2.58, 'deg': 316, 'gust': 5.86}",SE,2023-12-03 17:38:12 UTC
351,alaghsas,17.0187,8.0168,304.09,10,{'all': 0},"{'speed': 1.54, 'deg': 120}",NE,2023-12-03 17:38:12 UTC
352,gazojak,41.1875,61.4036,284.57,56,{'all': 62},"{'speed': 3.76, 'deg': 97, 'gust': 3.73}",TM,2023-12-03 17:38:12 UTC
353,remire-montjoly,4.9167,-52.2667,305.17,58,{'all': 0},"{'speed': 5.66, 'deg': 60}",GF,2023-12-03 17:38:13 UTC
354,langepas,61.2544,75.2124,247.45,85,{'all': 11},"{'speed': 6.76, 'deg': 354, 'gust': 14.9}",RU,2023-12-03 17:38:13 UTC
355,sao vicente,-23.9631,-46.3919,308.25,74,{'all': 75},"{'speed': 3.09, 'deg': 200}",BR,2023-12-03 17:38:13 UTC
356,argostolion,38.1811,20.489,291.9,69,{'all': 100},"{'speed': 2.43, 'deg': 1, 'gust': 2.31}",GR,2023-12-03 17:38:13 UTC
357,fortaleza,-3.7227,-38.5247,305.41,60,{'all': 20},"{'speed': 5.14, 'deg': 90}",BR,2023-12-03 17:38:13 UTC
358,amboasary,-25.0333,46.3833,294.52,71,{'all': 0},"{'speed': 7.03, 'deg': 110, 'gust': 11.06}",MG,2023-12-03 17:38:14 UTC
359,padang,-0.9492,100.3543,297.18,89,{'all': 99},"{'speed': 1.23, 'deg': 28, 'gust': 1.34}",ID,2023-12-03 17:38:14 UTC
360,al ghayzah,16.2079,52.176,299.15,61,{'all': 44},"{'speed': 3.54, 'deg': 94, 'gust': 4.27}",YE,2023-12-03 17:38:14 UTC
361,labrador city,52.9463,-66.9114,261.1,61,{'all': 100},"{'speed': 3.09, 'deg': 10}",CA,2023-12-03 17:38:14 UTC
362,badger,64.8,-147.5333,253.91,77,{'all': 100},"{'speed': 1.54, 'deg': 330}",US,2023-12-03 17:34:50 UTC
363,alice springs,-23.7,133.8833,293.9,78,{'all': 0},"{'speed': 2.06, 'deg': 110}",AU,2023-12-03 17:36:50 UTC
364,beau vallon,-20.4189,57.6953,297.28,94,{'all': 75},"{'speed': 3.6, 'deg': 220}",MU,2023-12-03 17:38:15 UTC
365,kruisfontein,-34.0033,24.7314,288.13,85,{'all': 61},"{'speed': 2.58, 'deg': 249, 'gust': 4.27}",ZA,2023-12-03 17:38:15 UTC
366,clevelandia,-26.3958,-52.4708,298.34,77,{'all': 99},"{'speed': 2.04, 'deg': 335, 'gust': 3.08}",BR,2023-12-03 17:38:15 UTC
367,severnoye,56.3491,78.3619,265.36,91,{'all': 100},"{'speed': 6.26, 'deg': 330, 'gust': 11.62}",RU,2023-12-03 17:38:15 UTC
368,dunedin,-45.8742,170.5036,281.93,65,{'all': 52},"{'speed': 2.24, 'deg': 231, 'gust': 4.47}",NZ,2023-12-03 17:38:15 UTC
369,cockburn town,21.4612,-71.1419,301.13,65,{'all': 40},"{'speed': 5.14, 'deg': 90}",TC,2023-12-03 17:38:15 UTC
370,hanzhong,33.0728,107.0303,280.98,76,{'all': 100},"{'speed': 0.46, 'deg': 298, 'gust': 0.6}",CN,2023-12-03 17:38:15 UTC
371,hilo,19.7297,-155.09,296.62,97,{'all': 100},"{'speed': 3.09, 'deg': 240}",US,2023-12-03 17:38:16 UTC
372,manaure,11.7751,-72.4445,304.13,56,{'all': 81},"{'speed': 10.01, 'deg': 101, 'gust': 11.79}",CO,2023-12-03 17:38:16 UTC
373,ellsworth,44.5434,-68.4195,276.82,93,{'all': 100},"{'speed': 4.63, 'deg': 40}",US,2023-12-03 17:38:16 UTC
374,peniche,39.3558,-9.3811,287.2,86,{'all': 98},"{'speed': 9.09, 'deg': 184, 'gust': 12.92}",PT,2023-12-03 17:38:16 UTC
375,mwene-ditu,-7.0,23.45,291.47,98,{'all': 99},"{'speed': 1.36, 'deg': 298, 'gust': 2.51}",CD,2023-12-03 17:38:17 UTC
376,kisangani,0.5167,25.2,295.55,97,{'all': 99},"{'speed': 1.44, 'deg': 186, 'gust': 6.64}",CD,2023-12-03 17:38:17 UTC
377,ubari,26.5921,12.7805,292.17,14,{'all': 0},"{'speed': 3.43, 'deg': 342, 'gust': 3.49}",LY,2023-12-03 17:38:17 UTC
378,sitangkai,4.6628,119.3928,301.28,76,{'all': 99},"{'speed': 2.68, 'deg': 354, 'gust': 2.55}",PH,2023-12-03 17:38:17 UTC
379,meadow lakes,61.6247,-149.6011,269.61,63,{'all': 0},"{'speed': 0, 'deg': 0}",US,2023-12-03 17:38:17 UTC
380,howard springs,-12.497,131.047,299.1,96,{'all': 99},"{'speed': 0.27, 'deg': 145, 'gust': 0.4}",AU,2023-12-03 17:38:17 UTC
381,fisterra,42.9049,-9.2629,286.34,94,{'all': 100},"{'speed': 13.41, 'deg': 227, 'gust': 18.33}",ES,2023-12-03 17:38:18 UTC
382,tavda,58.0425,65.2726,257.98,88,{'all': 94},"{'speed': 4.02, 'deg': 342, 'gust': 9.83}",RU,2023-12-03 17:38:18 UTC
383,moyynkum,44.2914,72.9469,282.69,61,{'all': 100},"{'speed': 5.12, 'deg': 268, 'gust': 11.83}",KZ,2023-12-03 17:38:18 UTC
384,amherst,41.3978,-82.2224,283.01,95,{'all': 100},"{'speed': 4.12, 'deg': 230}",US,2023-12-03 17:37:43 UTC
385,shanwei,22.782,115.3475,292.96,76,{'all': 99},"{'speed': 3.68, 'deg': 72, 'gust': 4.11}",CN,2023-12-03 17:38:18 UTC
386,inhambane,-23.865,35.3833,299.14,65,{'all': 20},"{'speed': 4.12, 'deg': 150}",MZ,2023-12-03 17:38:19 UTC
387,tan-tan,28.438,-11.1032,294.12,64,{'all': 0},"{'speed': 6.17, 'deg': 310}",MA,2023-12-03 17:38:19 UTC
388,howrah,22.5892,88.3103,295.15,83,{'all': 40},"{'speed': 3.09, 'deg': 10}",IN,2023-12-03 17:38:19 UTC
389,dzhambeyty,50.2536,52.595,273.92,74,{'all': 100},"{'speed': 6, 'deg': 136, 'gust': 11.2}",KZ,2023-12-03 17:38:19 UTC
390,tannum sands,-23.9504,151.3693,298.57,94,{'all': 75},"{'speed': 1.03, 'deg': 190}",AU,2023-12-03 17:38:20 UTC
391,ingeniero jacobacci,-41.3427,-69.5448,288.7,11,{'all': 0},"{'speed': 2.05, 'deg': 351, 'gust': 2.4}",AR,2023-12-03 17:38:20 UTC
392,farias brito,-6.9306,-39.5656,308.53,23,{'all': 99},"{'speed': 3.09, 'deg': 46, 'gust': 3}",BR,2023-12-03 17:38:20 UTC
393,yatou,37.15,122.3833,277.91,76,{'all': 10},"{'speed': 3.9, 'deg': 206, 'gust': 5.32}",CN,2023-12-03 17:38:20 UTC
394,masuguru,-11.3667,38.4167,298.15,86,{'all': 96},"{'speed': 1.89, 'deg': 40, 'gust': 4.69}",TZ,2023-12-03 17:38:20 UTC
395,tabou,4.423,-7.3528,300.35,78,{'all': 14},"{'speed': 2.71, 'deg': 160, 'gust': 4.09}",CI,2023-12-03 17:38:21 UTC
396,luanda,-8.8368,13.2343,301.15,69,{'all': 40},"{'speed': 4.12, 'deg': 300}",AO,2023-12-03 17:38:21 UTC
397,chhatak,25.0333,91.6667,293.69,67,{'all': 100},"{'speed': 2, 'deg': 47, 'gust': 2.03}",BD,2023-12-03 17:38:21 UTC
398,mugia,43.1041,-9.2179,286.43,93,{'all': 100},"{'speed': 9.76, 'deg': 244, 'gust': 14.72}",ES,2023-12-03 17:38:22 UTC
399,barano d'ischia,40.718,13.9309,286.59,72,{'all': 9},"{'speed': 3.13, 'deg': 338, 'gust': 4.47}",IT,2023-12-03 17:38:22 UTC
400,eirunepe,-6.6603,-69.8736,303.51,63,{'all': 93},"{'speed': 0.64, 'deg': 332, 'gust': 2.61}",BR,2023-12-03 17:38:22 UTC
401,murzuq,25.9155,13.9184,293.48,13,{'all': 0},"{'speed': 4.54, 'deg': 341, 'gust': 4.58}",LY,2023-12-03 17:38:22 UTC
402,palikir - national government center,6.9248,158.1611,300.56,83,{'all': 100},"{'speed': 3.09, 'deg': 80}",FM,2023-12-03 17:38:22 UTC
403,porto de moz,-1.7483,-52.2383,309.02,35,{'all': 99},"{'speed': 2.91, 'deg': 21, 'gust': 5.17}",BR,2023-12-03 17:38:23 UTC
404,mahanoro,-19.9,48.8,296.52,69,{'all': 92},"{'speed': 2.71, 'deg': 178, 'gust': 4.15}",MG,2023-12-03 17:38:23 UTC
405,illizi,26.4833,8.4667,296.04,11,{'all': 4},"{'speed': 3.37, 'deg': 359, 'gust': 3.45}",DZ,2023-12-03 17:38:23 UTC
406,birobidzhan,48.8,132.95,258.03,98,{'all': 100},"{'speed': 1.03, 'deg': 33, 'gust': 1.19}",RU,2023-12-03 17:38:23 UTC
407,boa vista,2.8197,-60.6733,308.14,38,{'all': 40},"{'speed': 5.66, 'deg': 70}",BR,2023-12-03 17:38:23 UTC
408,anna regina,7.2644,-58.5077,302.04,67,{'all': 43},"{'speed': 3.18, 'deg': 85, 'gust': 3.92}",GY,2023-12-03 17:38:24 UTC
409,mount gambier,-37.8333,140.7667,285.76,78,{'all': 97},"{'speed': 2.79, 'deg': 12, 'gust': 9.48}",AU,2023-12-03 17:38:24 UTC
410,egilsstadir,65.2653,-14.3948,269.1,100,{'all': 100},"{'speed': 1.54, 'deg': 140}",IS,2023-12-03 17:38:24 UTC
411,coronado,32.6859,-117.1831,291.81,62,{'all': 20},"{'speed': 2.57, 'deg': 90}",US,2023-12-03 17:38:24 UTC
412,poronaysk,49.2167,143.1167,265.46,81,{'all': 75},"{'speed': 3.1, 'deg': 214, 'gust': 4.81}",RU,2023-12-03 17:38:25 UTC
413,yurgamysh,55.3714,64.4656,259.36,92,{'all': 100},"{'speed': 5.19, 'deg': 309, 'gust': 10.67}",RU,2023-12-03 17:38:25 UTC
414,saipan,15.1355,145.701,300.54,78,{'all': 40},"{'speed': 6.17, 'deg': 80}",MP,2023-12-03 17:38:25 UTC
415,souillac,-20.5167,57.5167,297.36,94,{'all': 75},"{'speed': 3.6, 'deg': 220}",MU,2023-12-03 17:38:25 UTC
416,kudahuvadhoo,2.6708,72.8944,300.55,80,{'all': 100},"{'speed': 3.96, 'deg': 215, 'gust': 4.47}",MV,2023-12-03 17:38:25 UTC
417,tumpat,6.1978,102.171,298.14,94,{'all': 40},"{'speed': 1.03, 'deg': 0}",MY,2023-12-03 17:38:25 UTC
418,constantia,44.1833,28.65,281.53,92,{'all': 100},"{'speed': 4.43, 'deg': 321, 'gust': 6.74}",RO,2023-12-03 17:38:26 UTC
419,kirakira,-10.4544,161.9205,299.97,89,{'all': 100},"{'speed': 5.93, 'deg': 97, 'gust': 9.62}",SB,2023-12-03 17:38:26 UTC
420,holualoa,19.6228,-155.9522,297.52,86,{'all': 40},"{'speed': 1.54, 'deg': 50}",US,2023-12-03 17:38:26 UTC
421,grand-bassam,5.2118,-3.7388,303.13,80,{'all': 28},"{'speed': 3.26, 'deg': 198, 'gust': 4.99}",CI,2023-12-03 17:38:26 UTC
422,ji'an,27.1172,114.9793,281.37,82,{'all': 100},"{'speed': 0.48, 'deg': 336, 'gust': 0.97}",CN,2023-12-03 17:38:27 UTC
423,fort abbas,29.1925,72.8536,291.66,32,{'all': 0},"{'speed': 1.48, 'deg': 24, 'gust': 1.51}",PK,2023-12-03 17:38:27 UTC
424,argungu,12.7433,4.5269,300.54,7,{'all': 63},"{'speed': 3.56, 'deg': 46, 'gust': 3.64}",NG,2023-12-03 17:38:27 UTC
425,lochbuie,40.0072,-104.7161,277.25,44,{'all': 75},"{'speed': 5.81, 'deg': 345, 'gust': 10.73}",US,2023-12-03 17:38:27 UTC
426,east london,-33.0153,27.9116,293.67,88,{'all': 75},"{'speed': 4.12, 'deg': 240}",ZA,2023-12-03 17:38:27 UTC
427,kyzyl-suu,42.3414,78.0056,273.51,51,{'all': 9},"{'speed': 3.53, 'deg': 154, 'gust': 3.26}",KG,2023-12-03 17:38:27 UTC
428,san diego de alejandria,20.9833,-101.9833,292.81,49,{'all': 99},"{'speed': 2.32, 'deg': 248, 'gust': 2.99}",MX,2023-12-03 17:38:28 UTC
429,sitka,57.0531,-135.33,280.09,61,{'all': 100},"{'speed': 5.66, 'deg': 110}",US,2023-12-03 17:38:28 UTC
430,san felipe,10.3399,-68.7425,303.76,54,{'all': 59},"{'speed': 2.25, 'deg': 55, 'gust': 2.56}",VE,2023-12-03 17:38:28 UTC
431,cabo san lucas,22.8909,-109.9124,300.24,56,{'all': 0},"{'speed': 1.79, 'deg': 211, 'gust': 3.13}",MX,2023-12-03 17:38:28 UTC
432,petrove,48.3247,33.2562,273.92,70,{'all': 63},"{'speed': 5.4, 'deg': 302, 'gust': 9.62}",UA,2023-12-03 17:38:29 UTC
433,churapcha,62.0025,132.4325,224.12,100,{'all': 73},"{'speed': 0.55, 'deg': 120, 'gust': 0.51}",RU,2023-12-03 17:38:29 UTC
434,maridi,4.9158,29.4742,294.77,87,{'all': 96},"{'speed': 1.98, 'deg': 176, 'gust': 3.35}",SS,2023-12-03 17:38:29 UTC
435,coahuayana de hidalgo,18.7,-103.6583,303.68,52,{'all': 99},"{'speed': 0.29, 'deg': 161, 'gust': 1.35}",MX,2023-12-03 17:38:29 UTC
436,meadow lake,34.8014,-106.5436,282.42,43,{'all': 1},"{'speed': 5.59, 'deg': 280, 'gust': 10.28}",US,2023-12-03 17:38:29 UTC
437,hadibu,12.65,54.0333,298.89,65,{'all': 30},"{'speed': 7.88, 'deg': 47, 'gust': 9.34}",YE,2023-12-03 17:38:30 UTC
438,victorica,-36.2151,-65.4359,295.97,12,{'all': 0},"{'speed': 4.57, 'deg': 153, 'gust': 4.08}",AR,2023-12-03 17:38:30 UTC
439,andovoranto,-18.95,49.1,296.54,73,{'all': 86},"{'speed': 3.01, 'deg': 179, 'gust': 4.08}",MG,2023-12-03 17:38:30 UTC
440,nagqu,31.5,92.0,261.38,47,{'all': 27},"{'speed': 1.67, 'deg': 88, 'gust': 1.61}",CN,2023-12-03 17:38:30 UTC
441,zheleznogorsk-ilimskiy,56.5768,104.1217,264.45,94,{'all': 100},"{'speed': 3.28, 'deg': 181, 'gust': 12.18}",RU,2023-12-03 17:38:31 UTC
442,sendafa,9.15,39.0333,286.79,52,{'all': 58},"{'speed': 1.7, 'deg': 94, 'gust': 3.04}",ET,2023-12-03 17:38:31 UTC
443,princeville,45.7668,-61.2985,276.43,82,{'all': 100},"{'speed': 3.09, 'deg': 310}",CA,2023-12-03 17:38:31 UTC
444,bandar lampung,-5.4254,105.258,297.34,95,{'all': 100},"{'speed': 1.89, 'deg': 209, 'gust': 4.05}",ID,2023-12-03 17:38:31 UTC
445,dereli,40.7378,38.4493,285.24,49,{'all': 100},"{'speed': 4.62, 'deg': 181, 'gust': 6.25}",TR,2023-12-03 17:38:32 UTC
446,eduardo castex,-35.915,-64.2945,296.31,14,{'all': 0},"{'speed': 3.69, 'deg': 134, 'gust': 4.27}",AR,2023-12-03 17:38:32 UTC
447,bandiagara,14.3501,-3.6104,303.55,17,{'all': 75},"{'speed': 4.42, 'deg': 39, 'gust': 7.24}",ML,2023-12-03 17:38:32 UTC
448,lucapa,-8.4192,20.7447,291.72,98,{'all': 85},"{'speed': 1.85, 'deg': 12, 'gust': 4.8}",AO,2023-12-03 17:38:32 UTC
449,ouadda,8.0777,22.4007,297.36,43,{'all': 88},"{'speed': 0.62, 'deg': 317, 'gust': 0.95}",CF,2023-12-03 17:38:32 UTC
450,citra,29.4119,-82.1098,301.5,89,{'all': 98},"{'speed': 4.32, 'deg': 265, 'gust': 7.64}",US,2023-12-03 17:38:33 UTC
451,nsanje,-16.92,35.262,300.45,51,{'all': 2},"{'speed': 4.83, 'deg': 125, 'gust': 10.65}",MW,2023-12-03 17:38:33 UTC
452,higuera de zaragoza,25.95,-109.2833,295.11,36,{'all': 0},"{'speed': 6.73, 'deg': 328, 'gust': 7.19}",MX,2023-12-03 17:38:33 UTC
453,alo,7.4178,6.7371,303.65,44,{'all': 32},"{'speed': 1.6, 'deg': 200, 'gust': 1.67}",NG,2023-12-03 17:38:33 UTC
454,elk,53.8282,22.3647,272.07,91,{'all': 100},"{'speed': 4.29, 'deg': 250, 'gust': 9.75}",PL,2023-12-03 17:38:33 UTC
455,ottakring,48.2167,16.3,270.46,81,{'all': 75},"{'speed': 3.09, 'deg': 240}",AT,2023-12-03 17:38:33 UTC
456,pochaiv,50.0051,25.5118,268.84,95,{'all': 99},"{'speed': 5.44, 'deg': 269, 'gust': 11.71}",UA,2023-12-03 17:38:34 UTC
457,petropavlovsk-kamchatsky,53.0452,158.6483,265.62,76,{'all': 75},"{'speed': 3.58, 'deg': 301, 'gust': 4.47}",RU,2023-12-03 17:38:34 UTC
458,kalaleh,37.3807,55.4916,286.93,67,{'all': 0},"{'speed': 2.06, 'deg': 50}",IR,2023-12-03 17:38:34 UTC
459,rio grande,-32.035,-52.0986,298.21,79,{'all': 71},"{'speed': 7.66, 'deg': 152, 'gust': 8.55}",BR,2023-12-03 17:37:46 UTC
460,motueka,-41.1333,173.0167,286.88,96,{'all': 100},"{'speed': 1.5, 'deg': 1, 'gust': 3.31}",NZ,2023-12-03 17:38:34 UTC
461,aljustrel,37.8776,-8.1652,286.08,76,{'all': 82},"{'speed': 2.88, 'deg': 192, 'gust': 4.45}",PT,2023-12-03 17:38:34 UTC
462,verdal,63.7933,11.4817,260.17,82,{'all': 86},"{'speed': 1.64, 'deg': 114, 'gust': 1.55}",NO,2023-12-03 17:38:35 UTC
463,touggourt,33.1053,6.058,289.21,51,{'all': 20},"{'speed': 2.06, 'deg': 20}",DZ,2023-12-03 17:38:35 UTC
464,rawai,7.7797,98.3253,298.21,81,{'all': 74},"{'speed': 7.84, 'deg': 82, 'gust': 9.97}",TH,2023-12-03 17:38:35 UTC
465,horta,38.5333,-28.6333,288.95,65,{'all': 75},"{'speed': 4.02, 'deg': 33, 'gust': 5.36}",PT,2023-12-03 17:38:35 UTC
466,prado,-17.3411,-39.2208,301.34,72,{'all': 12},"{'speed': 7.26, 'deg': 54, 'gust': 9.58}",BR,2023-12-03 17:38:35 UTC
467,praia da vitoria,38.7333,-27.0667,290.24,63,{'all': 40},"{'speed': 4.99, 'deg': 14, 'gust': 5.74}",PT,2023-12-03 17:38:36 UTC
468,nha trang,12.25,109.1833,297.15,89,{'all': 79},"{'speed': 2.86, 'deg': 309, 'gust': 3.72}",VN,2023-12-03 17:38:36 UTC
469,waingapu,-9.6567,120.2641,299.75,84,{'all': 93},"{'speed': 1.99, 'deg': 212, 'gust': 2.57}",ID,2023-12-03 17:38:36 UTC
470,misrikh,27.45,80.5167,295.43,51,{'all': 80},"{'speed': 2.93, 'deg': 335, 'gust': 6.78}",IN,2023-12-03 17:38:36 UTC
471,hammerfest,70.6634,23.6821,272.4,93,{'all': 75},"{'speed': 0.51, 'deg': 0}",NO,2023-12-03 17:38:36 UTC
472,suoyarvi,62.0833,32.35,257.22,99,{'all': 94},"{'speed': 1.43, 'deg': 55, 'gust': 2.49}",RU,2023-12-03 17:38:37 UTC
473,amga,60.8953,131.9608,225.07,100,{'all': 65},"{'speed': 0.46, 'deg': 45, 'gust': 0.46}",RU,2023-12-03 17:38:37 UTC
474,pingxiang,27.6167,113.85,281.26,84,{'all': 100},"{'speed': 0.68, 'deg': 329, 'gust': 1.07}",CN,2023-12-03 17:38:37 UTC
475,alappuzha,9.49,76.3264,300.3,83,{'all': 100},"{'speed': 1.68, 'deg': 318, 'gust': 2.55}",IN,2023-12-03 17:38:37 UTC
476,chokwe,-24.5333,32.9833,297.54,55,{'all': 3},"{'speed': 4.06, 'deg': 113, 'gust': 8.68}",MZ,2023-12-03 17:38:38 UTC
477,dehdasht,30.7949,50.5646,289.57,45,{'all': 1},"{'speed': 0.51, 'deg': 16, 'gust': 0.57}",IR,2023-12-03 17:38:38 UTC
478,ripley,53.0333,-1.4,276.08,91,{'all': 100},"{'speed': 2.82, 'deg': 40, 'gust': 5.01}",GB,2023-12-03 17:38:38 UTC
479,vertientes,21.2594,-78.1464,303.49,42,{'all': 10},"{'speed': 3.84, 'deg': 80, 'gust': 3.85}",CU,2023-12-03 17:38:38 UTC
480,jalingo,8.8833,11.3667,302.23,18,{'all': 38},"{'speed': 0.6, 'deg': 120, 'gust': 0.84}",NG,2023-12-03 17:38:38 UTC
481,jeju city,33.5097,126.5219,278.11,75,{'all': 20},"{'speed': 2.57, 'deg': 180}",KR,2023-12-03 17:38:38 UTC
482,la mira,18.035,-102.3266,303.09,58,{'all': 73},"{'speed': 1.82, 'deg': 187, 'gust': 0.96}",MX,2023-12-03 17:38:39 UTC
483,kupino,54.3663,77.2981,264.75,92,{'all': 100},"{'speed': 10.26, 'deg': 278, 'gust': 16.11}",RU,2023-12-03 17:38:39 UTC
484,santa marta,11.2408,-74.199,306.18,60,{'all': 20},"{'speed': 6.26, 'deg': 198, 'gust': 9.83}",CO,2023-12-03 17:38:39 UTC
485,xilin hot,43.9667,116.0333,263.97,85,{'all': 49},"{'speed': 3.72, 'deg': 239, 'gust': 8.82}",CN,2023-12-03 17:38:39 UTC
486,kurchatov,51.6601,35.6521,274.27,90,{'all': 100},"{'speed': 8.47, 'deg': 259, 'gust': 13.46}",RU,2023-12-03 17:36:04 UTC
