City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
99,decize,46.8285,3.4619,0.82000000000005,64,74,2.41,FR,2023-12-03 18:29:27 UTC
100,albany,42.6001,-73.9662,7.0400000000000205,93,100,2.24,US,2023-12-03 18:25:30 UTC
101,kununurra,-15.7667,128.7333,28.99000000000001,74,93,2.57,AU,2023-12-03 18:26:21 UTC
102,thunder bay,48.4001,-89.3168,1.990000000000009,55,75,4.63,CA,2023-12-03 18:25:42 UTC
103,baukau,51.5526,7.2042,1.650000000000034,72,99,2.24,DE,2023-12-03 18:29:27 UTC
104,olonkinbyen,70.9221,-8.7187,0.9600000000000364,90,17,5.04,SJ,2023-12-03 18:25:15 UTC
105,hithadhoo,-0.6,73.0833,27.810000000000002,79,26,4.17,MV,2023-12-03 18:26:02 UTC
106,codrington,-38.2667,141.9667,12.960000000000036,78,95,3.72,AU,2023-12-03 18:25:45 UTC
107,ebon,4.582,168.6964,27.660000000000025,80,100,7.63,MH,2023-12-03 18:25:49 UTC
108,ilulissat,69.2167,-51.1,-4.989999999999952,58,100,0.0,GL,2023-12-03 18:25:47 UTC
109,smithers,54.7804,-127.1743,0.18000000000000682,100,100,3.09,CA,2023-12-03 18:25:27 UTC
110,iskateley,67.6803,53.1512,-16.099999999999966,95,100,4.47,RU,2023-12-03 18:25:26 UTC
111,kingston,17.997,-76.7936,32.910000000000025,58,20,9.26,JM,2023-12-03 18:26:38 UTC
112,bodaybo,57.8506,114.1933,-7.689999999999998,87,100,3.43,RU,2023-12-03 18:29:28 UTC
113,naze,28.3667,129.4833,11.510000000000048,57,90,2.26,JP,2023-12-03 18:26:25 UTC
114,natal,-5.795,-35.2094,30.360000000000014,66,40,6.17,BR,2023-12-03 18:25:17 UTC
115,northam,51.0333,-4.2167,10.370000000000005,96,100,4.91,GB,2023-12-03 18:26:27 UTC
116,kodiak,57.79,-152.4072,4.730000000000018,87,100,5.66,US,2023-12-03 18:26:14 UTC
117,fort bragg,35.139,-79.006,22.910000000000025,76,100,5.66,US,2023-12-03 18:25:46 UTC
118,dudinka,69.4058,86.1778,-31.48999999999998,92,27,4.34,RU,2023-12-03 18:25:36 UTC
119,yambio,4.5721,28.3955,23.140000000000043,83,68,2.9,SS,2023-12-03 18:29:28 UTC
120,margaret river,-33.95,115.0667,17.439999999999998,88,73,4.7,AU,2023-12-03 18:25:28 UTC
121,vegreville,53.5001,-112.0518,-2.609999999999957,74,10,2.06,CA,2023-12-03 18:26:33 UTC
